Timestamp[nanosec], gx[rad/s], gy[rad/s], gz[rad/s], ax[m/s^2], ay[m/s^2], az[m/s^2], label
179252925327248,-0.0024007002,0.052648645,-0.0041996986,9.591465,-0.43096948,-0.71588814,0
179252945326948,0.0018753563,-0.011492208,0.014737125,9.960183,-0.43096948,-0.8786988,0
179252965326948,0.0006536258,-0.054252774,-0.0023671028,9.8548355,-0.2753416,-1.2761484,0
179252985326948,-0.0005681047,-0.049365852,-0.006032294,10.048771,-0.35674694,-1.2162915,0
179253005326948,0.0006536258,0.00805548,0.009850201,9.888355,-0.44294083,-1.0439038,0
179253025326948,-0.0005681047,0.041653067,0.0006872234,9.742304,-0.2561874,-0.749408,0
179253045326948,-0.0030115657,0.034322686,-0.013362678,9.586677,-0.25379312,-0.83081335,0
179253065326948,0.0006536258,-0.010270477,0.0055741454,9.941029,-0.45012367,-1.0319325,0
179253085326948,0.0024862215,-0.035315953,0.013515393,9.924269,-0.37590113,-1.2138973,0
179253105326948,-0.0005681047,-0.02676384,-0.0035888334,9.888355,-0.25858167,-1.1468576,0
179253125326948,-0.0005681047,0.012942402,-0.0023671028,9.814133,-0.4070267,-0.9984126,0
179253145326948,4.2760566e-05,0.033100955,0.006795876,9.778218,-0.40463245,-0.8140534,0
179253165326948,-0.00117897,0.021494515,-0.0005345071,9.72315,-0.33519846,-0.8643332,0
179253185326948,4.2760566e-05,-0.010270477,-0.0017562376,9.8787775,-0.3998439,-1.0247496,0
179253205326948,0.0018753563,-0.023709513,0.006795876,9.931452,-0.4189981,-1.185166,0
179253225326948,0.0012644911,-0.010881343,0.0037415498,9.857229,-0.34716985,-1.0223553,0
179253245326948,-0.00117897,0.017829325,-0.006032294,9.701602,-0.36632404,-0.84996754,0
179253265326948,-0.0005681047,0.025770573,-0.0005345071,9.744699,-0.4189981,-0.81165916,0
179253285326948,0.0006536258,0.007444615,0.0037415498,9.804555,-0.33759275,-0.9481328,0
179253305326948,-0.0005681047,-0.016989997,-0.004810564,9.885961,-0.31365,-1.0079896,0
179253325326948,4.2760566e-05,-0.022487782,-0.0023671028,9.912297,-0.45012367,-1.0965779,0
179253345327248,0.0006536258,-0.006605286,0.008017607,9.8548355,-0.4070267,-1.0008069,0
179253365327248,-0.00117897,0.014164132,-0.002977968,9.648928,-0.27294734,-0.8834874,0
179253385327248,-0.0024007002,0.01966192,-0.009697486,9.766247,-0.37590113,-0.7948992,0
179253405327248,4.2760566e-05,0.005612019,0.006795876,9.842864,-0.42618093,-0.9768641,0
179253425327248,4.2760566e-05,-0.01760086,0.004352415,9.835681,-0.2849187,-1.0486923,0
179253445326948,-0.0017898352,-0.021266052,-0.008475755,9.852441,-0.30886146,-1.0726352,0
179253465326948,-0.00117897,-0.0059944205,7.6358156e-05,9.924269,-0.42618093,-0.9241901,0
179253485326948,-0.0005681047,0.010498942,0.006795876,9.775824,-0.3328042,-0.9433443,0
179253505326948,-0.0024007002,0.009888076,-0.005421429,9.75667,-0.28970724,-0.88588166,0
179253525326948,-0.0024007002,0.0007250971,-0.0041996986,9.80695,-0.41181526,-1.0175668,0
179253545326948,-0.0005681047,-0.012103073,0.0061850105,9.838076,-0.41420954,-1.036721,0
179253565326948,-0.00117897,-0.012103073,0.0019089539,9.811738,-0.3040729,-1.0870007,0
179253585326948,-0.0024007002,-0.006605286,-0.007254025,9.811738,-0.3423813,-0.98404694,0
179253605326948,-0.00117897,0.006222884,-0.0011453724,9.804555,-0.4740664,-0.9601042,0
179253625326948,-0.0005681047,0.0068337494,0.0061850105,9.701602,-0.35674694,-0.9960183,0
179253645326948,-0.0017898352,0.0007250971,-0.005421429,9.754275,-0.28731298,-1.0127783,0
179253665326948,-0.0017898352,-0.0078270165,-0.0066431593,9.885961,-0.41181526,-1.0391153,0
179253685326948,4.2760566e-05,-0.009048747,0.0055741454,9.864412,-0.3519584,-1.0606637,0
179253705326948,-0.0005681047,-0.0053835553,7.6358156e-05,9.737515,-0.27294734,-1.0606637,0
179253725326948,-0.0017898352,-0.00049663347,-0.010919216,9.833286,-0.38547826,-1.0008069,0
179253745326948,-0.0005681047,0.005001154,0.0019089539,9.785401,-0.41420954,-1.0343267,0
179253765326948,4.2760566e-05,0.0019468275,0.00496328,9.735122,-0.2681588,-1.0008069,0
179253785326948,-0.0017898352,-0.0011074987,-0.00786489,9.735122,-0.32562137,-1.0343267,0
179253805326948,-0.00117897,-0.0029400946,-0.002977968,9.811738,-0.39266106,-1.0534809,0
179253825326948,0.0006536258,-0.0035509595,0.0061850105,9.735122,-0.3232271,-1.0870007,0
179253845327281,-0.0005681047,-0.0035509595,7.6358156e-05,9.761458,-0.25139886,-1.0271438,0
179253865327281,-0.0005681047,0.0019468275,0.0037415498,9.809344,-0.35435268,-1.063058,0
179253885327281,4.2760566e-05,-0.00049663347,0.008017607,9.862018,-0.42378664,-1.010384,0
179253905327281,-0.00117897,0.0007250971,-0.0011453724,9.747093,-0.31604427,-1.0870007,0
179253925327281,-0.0005681047,0.005001154,7.6358156e-05,9.763853,-0.36632404,-1.0032011,0
179253945326981,0.0006536258,0.00805548,0.009239337,9.809344,-0.44772938,-0.9816527,0
179253965326981,4.2760566e-05,0.005612019,0.0031306844,9.787795,-0.38068968,-0.9217958,0
179253985326981,-0.0005681047,0.0001142318,-0.0017562376,9.75667,-0.339987,-0.9984126,0
179254005326981,0.0006536258,-0.0023292291,0.0055741454,9.845258,-0.42139238,-1.0032011,0
179254025326981,0.0012644911,-0.0023292291,0.006795876,9.862018,-0.42618093,-1.0008069,0
179254045326981,4.2760566e-05,0.0031685582,-0.0011453724,9.799767,-0.3232271,-0.9217958,0
179254065326981,4.2760566e-05,0.006222884,-0.0005345071,9.747093,-0.35435268,-0.967287,0
179254085326981,0.0012644911,0.0037794232,0.0061850105,9.838076,-0.42378664,-0.94095,0
179254105326981,0.0012644911,-0.0053835553,0.0037415498,9.869201,-0.37829542,-0.9792584,0
179254125326981,4.2760566e-05,-0.0078270165,-0.0035888334,9.833286,-0.30167863,-0.97446984,0
179254145326981,0.0006536258,-0.0029400946,7.6358156e-05,9.835681,-0.38787252,-1.010384,0
179254165326981,0.0012644911,0.006222884,0.00496328,9.833286,-0.36632404,-0.9601042,0
179254185326981,4.2760566e-05,0.006222884,-0.0041996986,9.744699,-0.29928434,-0.9122187,0
179254205326981,-0.0005681047,0.0001142318,-0.0041996986,9.842864,-0.33759275,-0.9241901,0
179254225326981,0.0012644911,-0.0072161513,0.0037415498,9.888355,-0.38547826,-1.0319325,0
179254245326981,4.2760566e-05,-0.0072161513,-0.0011453724,9.845258,-0.32562137,-1.0343267,0
179254265326981,-0.00117897,-0.0017183638,-0.0041996986,9.787795,-0.3328042,-0.9864412,0
179254285326981,-0.0005681047,0.0068337494,-0.0005345071,9.835681,-0.38068968,-0.91461295,0
179254305326981,4.2760566e-05,0.005001154,-0.0011453724,9.835681,-0.33759275,-0.9505271,0
179254325326981,-0.00117897,-0.00477269,-0.0041996986,9.852441,-0.339987,-1.0032011,0
179254345327281,-0.00117897,-0.010270477,-0.0005345071,9.866806,-0.38068968,-1.0151725,0
179254365327281,-0.00117897,-0.00477269,7.6358156e-05,9.842864,-0.34956414,-1.0175668,0
179254385327281,-0.0017898352,0.0037794232,-0.0023671028,9.785401,-0.30886146,-0.9696813,0
179254405327281,-0.0017898352,0.007444615,-0.0023671028,9.799767,-0.32562137,-0.9337672,0
179254425327281,-0.00117897,0.0031685582,0.0012980887,9.799767,-0.37590113,-0.9696813,0
179254445326947,-0.00117897,-0.0035509595,0.0019089539,9.826104,-0.3615355,-1.0319325,0
179254465326947,-0.0017898352,-0.0078270165,7.6358156e-05,9.8237095,-0.35435268,-1.0391153,0
179254485326947,-0.00117897,-0.0023292291,0.0019089539,9.847652,-0.34956414,-1.0271438,0
179254505326947,-0.0005681047,0.005612019,0.0012980887,9.79019,-0.31843856,-0.9792584,0
179254525326947,-0.00117897,0.007444615,-0.0005345071,9.783007,-0.34716985,-0.9768641,0
179254545326947,-0.0005681047,0.0013359623,0.004352415,9.845258,-0.37350687,-0.9433443,0
179254565326947,4.2760566e-05,-0.00477269,0.004352415,9.8548355,-0.3304099,-1.0271438,0
179254585326947,-0.0005681047,-0.0053835553,7.6358156e-05,9.8237095,-0.33519846,-1.010384,0
179254605326947,0.0006536258,0.0013359623,0.002519819,9.828498,-0.38068968,-0.9984126,0
179254625326947,0.0012644911,0.005001154,0.0037415498,9.802161,-0.339987,-0.93616146,0
179254645326947,0.0006536258,0.0037794232,-0.0005345071,9.814133,-0.3328042,-0.9217958,0
179254665326947,0.0006536258,-0.0011074987,0.0012980887,9.852441,-0.38068968,-0.9720756,0
179254685326947,0.0012644911,-0.00477269,0.0037415498,9.869201,-0.36632404,-1.0223553,0
179254705326947,0.0006536258,-0.0029400946,0.0006872234,9.847652,-0.35435268,-0.9792584,0
179254725326947,0.0006536258,0.0025576928,-0.0011453724,9.826104,-0.37350687,-0.95531565,0
179254745326947,0.0012644911,0.005612019,0.0012980887,9.826104,-0.37829542,-0.92658436,0
179254765326947,0.0006536258,0.0037794232,0.0006872234,9.780613,-0.38068968,-0.9505271,0
179254785326947,0.0006536258,-0.0023292291,-0.0011453724,9.804555,-0.3902668,-1.0055954,0
179254805326947,0.0006536258,-0.00477269,0.0012980887,9.787795,-0.4070267,-1.0199611,0
179254825326947,4.2760566e-05,-0.0029400946,0.0006872234,9.768641,-0.40223816,-1.0175668,0
179254845327247,-0.0005681047,0.0007250971,-0.0011453724,9.826104,-0.3423813,-0.96489275,0
179254865327247,-0.0005681047,0.0025576928,-0.0011453724,9.881172,-0.339987,-0.92658436,0
179254885327247,-0.00117897,0.0007250971,7.6358156e-05,9.857229,-0.35674694,-0.93616146,0
179254905327247,-0.00117897,-0.0035509595,0.0006872234,9.857229,-0.3328042,-0.9984126,0
179254925327247,-0.00117897,-0.0053835553,-0.0011453724,9.778218,-0.38308397,-1.0534809,0
179254945326947,-0.0017898352,-0.0017183638,7.6358156e-05,9.751882,-0.37590113,-1.0343267,0
179254965326947,-0.00117897,0.0025576928,0.0012980887,9.778218,-0.35914123,-0.9864412,0
179254985326947,-0.0017898352,0.0025576928,-0.0005345071,9.828498,-0.32801566,-0.9696813,0
179255005326947,-0.0017898352,-0.00049663347,-0.0005345071,9.873989,-0.33519846,-0.9529214,0
179255025326947,-0.00117897,-0.0035509595,0.0012980887,9.905115,-0.33519846,-0.96489275,0
179255045326947,-0.0005681047,-0.0029400946,0.0019089539,9.871595,-0.31125572,-1.0271438,0
179255065326947,-0.00117897,-0.00049663347,-0.0005345071,9.799767,-0.339987,-0.98404694,0
179255085326947,-0.0005681047,0.0031685582,-0.0011453724,9.720756,-0.39505535,-1.0223553,0
179255105326947,4.2760566e-05,0.0031685582,7.6358156e-05,9.768641,-0.38308397,-1.0271438,0
179255125326947,4.2760566e-05,-0.0011074987,7.6358156e-05,9.775824,-0.35674694,-1.0127783,0
179255145326947,0.0006536258,-0.00477269,-0.0005345071,9.852441,-0.3328042,-1.0127783,0
179255165326947,0.0006536258,-0.0035509595,0.0006872234,9.91948,-0.339987,-0.9481328,0
179255185326947,0.0006536258,0.0019468275,0.0019089539,9.816526,-0.33519846,-0.9481328,0
179255205326947,0.0006536258,0.0025576928,-0.0005345071,9.818921,-0.32083282,-0.9529214,0
179255225326947,0.0012644911,-0.0023292291,0.002519819,9.75667,-0.39505535,-1.0439038,0
179255245326947,0.0006536258,-0.0041618245,0.0012980887,9.766247,-0.3615355,-1.0678465,0
179255265326947,0.0006536258,-0.0029400946,7.6358156e-05,9.799767,-0.3615355,-1.0247496,0
179255285326947,0.0006536258,0.0025576928,0.0012980887,9.830893,-0.35674694,-0.9984126,0
179255305326947,-0.0005681047,0.005001154,0.0012980887,9.830893,-0.3232271,-0.90982443,0
179255325326947,-0.0005681047,0.0019468275,7.6358156e-05,9.847652,-0.32801566,-0.92658436,0
179255345327247,4.2760566e-05,-0.0029400946,0.0019089539,9.852441,-0.32801566,-0.9984126,0
179255365327247,-0.0005681047,-0.00477269,0.0019089539,9.828498,-0.35674694,-1.0295382,0
179255385327247,-0.00117897,-0.0023292291,0.0006872234,9.749487,-0.38308397,-1.0510867,0
179255405327247,-0.0005681047,0.0025576928,7.6358156e-05,9.749487,-0.37350687,-1.0199611,0
179255425327247,-0.00117897,0.0031685582,7.6358156e-05,9.749487,-0.36871833,-0.9720756,0
179255445326947,-0.00117897,0.0013359623,0.0006872234,9.749487,-0.36871833,-0.9720756,0
179255465326947,-0.0005681047,-0.0011074987,0.0012980887,9.821315,-0.34477556,-0.9624985,0
179255485326947,-0.0005681047,-0.0023292291,0.0012980887,9.826104,-0.3304099,-0.9816527,0
179255505326947,-0.0005681047,-0.00049663347,-0.0005345071,9.818921,-0.35674694,-0.9864412,0
179255525326947,-0.0005681047,0.0001142318,-0.0005345071,9.816526,-0.34716985,-1.0271438,0
179255545326947,-0.0005681047,-0.00049663347,0.0006872234,9.816526,-0.3615355,-0.9984126,0
179255565326947,-0.0005681047,-0.0023292291,7.6358156e-05,9.818921,-0.35435268,-0.98404694,0
179255585326947,4.2760566e-05,-0.0017183638,-0.0005345071,9.818921,-0.3615355,-0.9864412,0
179255605326947,4.2760566e-05,0.0001142318,7.6358156e-05,9.826104,-0.38547826,-0.9984126,0
179255625326947,-0.0005681047,0.0013359623,0.0006872234,9.811738,-0.36632404,-0.9816527,0
179255645326947,4.2760566e-05,0.0001142318,-0.0005345071,9.80695,-0.34716985,-1.0247496,0
179255665326947,4.2760566e-05,-0.00049663347,7.6358156e-05,9.780613,-0.35674694,-1.0319325,0
179255685326947,4.2760566e-05,-0.0017183638,0.0012980887,9.828498,-0.36392978,-1.0032011,1
179255705326947,-0.0005681047,-0.0017183638,7.6358156e-05,9.811738,-0.3304099,-1.0199611,1
179255725326947,-0.0005681047,0.0001142318,-0.0005345071,9.80695,-0.34716985,-1.0032011,1
179255745326947,4.2760566e-05,0.0019468275,0.0006872234,9.809344,-0.34477556,-0.98404694,1
179255765326947,-0.0005681047,0.0007250971,0.0012980887,9.780613,-0.3423813,-0.9888355,1
179255785326947,-0.0005681047,-0.0011074987,0.0006872234,9.814133,-0.35435268,-1.0510867,1
179255805326947,4.2760566e-05,-0.0023292291,0.0012980887,9.838076,-0.339987,-0.9960183,1
179255825326947,4.2760566e-05,0.0001142318,0.0012980887,9.816526,-0.34477556,-0.9984126,1
179255845327247,4.2760566e-05,0.0013359623,0.0006872234,9.802161,-0.339987,-0.9912298,1
179255865327247,4.2760566e-05,0.0025576928,0.0012980887,9.811738,-0.35914123,-0.9912298,1
179255885327247,4.2760566e-05,0.0001142318,0.0012980887,9.8237095,-0.35914123,-0.9720756,1
179255905327247,4.2760566e-05,-0.0029400946,0.0012980887,9.840469,-0.36632404,-0.9912298,1
179255925327247,4.2760566e-05,-0.0035509595,0.0019089539,9.835681,-0.37829542,-1.0271438,1
179255945326947,4.2760566e-05,-0.0017183638,0.0012980887,9.814133,-0.37350687,-0.9984126,1
179255965326947,4.2760566e-05,0.0013359623,0.0006872234,9.783007,-0.37829542,-1.0008069,1
179255985326947,4.2760566e-05,0.0031685582,0.0006872234,9.787795,-0.37829542,-0.98404694,1
179256005326947,4.2760566e-05,0.0001142318,0.0006872234,9.797373,-0.37350687,-1.0127783,1
179256025326947,4.2760566e-05,-0.0029400946,-0.0005345071,9.794978,-0.37111259,-1.0415095,1
179256045326947,4.2760566e-05,-0.0035509595,-0.0005345071,9.814133,-0.34716985,-1.0271438,1
179256065326947,4.2760566e-05,0.0001142318,7.6358156e-05,9.785401,-0.34956414,-1.0199611,1
179256085326947,4.2760566e-05,0.0013359623,-0.0005345071,9.816526,-0.31604427,-0.9481328,1
179256105326947,4.2760566e-05,0.0007250971,-0.0011453724,9.799767,-0.33519846,-0.9960183,1
179256125326947,-0.0005681047,-0.0035509595,0.0006872234,9.8237095,-0.33759275,-0.9984126,1
179256145326947,-0.0005681047,-0.0053835553,0.0012980887,9.845258,-0.3304099,-1.0319325,1
179256165326947,-0.0005681047,-0.0029400946,7.6358156e-05,9.814133,-0.33519846,-1.0295382,1
179256185326947,-0.0005681047,0.0025576928,-0.0005345071,9.814133,-0.34477556,-1.0079896,1
179256205326947,-0.00117897,0.0068337494,0.0006872234,9.742304,-0.34956414,-1.0127783,1
179256225326947,-0.00117897,0.006222884,7.6358156e-05,9.727939,-0.3615355,-0.9792584,1
179256245326947,-0.0005681047,0.0031685582,0.0012980887,9.725544,-0.38308397,-1.0702409,1
179256265326947,-0.0005681047,-0.0017183638,0.0019089539,9.783007,-0.3615355,-0.9696813,1
179256285326947,-0.00117897,-0.0023292291,0.0012980887,9.857229,-0.33519846,-0.9696813,1
179256305326947,-0.0005681047,-0.0011074987,0.0012980887,9.8548355,-0.37590113,-0.93616146,1
179256325326947,-0.0005681047,0.0001142318,0.002519819,9.890749,-0.3423813,-0.9241901,1
179256345327247,-0.0005681047,0.0007250971,0.0012980887,9.881172,-0.35435268,-0.95531565,1
179256365327247,-0.0005681047,-0.00049663347,0.0006872234,9.840469,-0.37590113,-0.9505271,1
179256385327247,4.2760566e-05,-0.0017183638,0.0012980887,9.816526,-0.3998439,-1.0271438,1
179256405327247,4.2760566e-05,-0.0029400946,0.0012980887,9.775824,-0.3974496,-1.0439038,1
179256425327247,4.2760566e-05,-0.0029400946,0.0012980887,9.754275,-0.38308397,-1.0750294,1
179256445326947,0.0006536258,-0.0011074987,7.6358156e-05,9.783007,-0.37350687,-1.0271438,1
179256465326947,0.0006536258,0.0001142318,7.6358156e-05,9.826104,-0.33759275,-0.9768641,1
179256485326947,0.0006536258,0.0007250971,7.6358156e-05,9.840469,-0.31843856,-0.9864412,1
179256505326947,4.2760566e-05,0.0013359623,-0.0005345071,9.8787775,-0.30886146,-0.9217958,1
179256525326947,0.0006536258,0.0013359623,0.0006872234,9.842864,-0.29928434,-0.9433443,1
179256545326947,4.2760566e-05,0.0001142318,7.6358156e-05,9.80695,-0.31365,-0.96489275,1
179256565326947,-0.0005681047,0.0007250971,7.6358156e-05,9.763853,-0.35674694,-0.9960183,1
179256585326947,-0.0005681047,0.0007250971,0.0012980887,9.730332,-0.37590113,-1.0558752,1
179256605326947,-0.0005681047,-0.00049663347,0.0012980887,9.754275,-0.37350687,-0.97446984,1
179256625326947,-0.00117897,-0.0035509595,7.6358156e-05,9.799767,-0.37350687,-1.010384,1
179256645326947,-0.00117897,-0.00477269,7.6358156e-05,9.842864,-0.37829542,-0.99362403,1
179256665326947,-0.0005681047,-0.0023292291,0.0006872234,9.914692,-0.34956414,-0.9529214,1
179256685326947,-0.00117897,0.0019468275,7.6358156e-05,9.883567,-0.339987,-0.9313729,1
179256705326947,-0.00117897,0.0031685582,-0.0017562376,9.881172,-0.32801566,-0.89545876,1
179256725326947,-0.0005681047,-0.00049663347,7.6358156e-05,9.838076,-0.37829542,-0.9864412,1
179256745326947,4.2760566e-05,-0.0059944205,0.0012980887,9.794978,-0.40223816,-1.0319325,1
179256765326947,-0.0005681047,-0.006605286,-0.0005345071,9.75667,-0.37590113,-1.1277034,1
179256785326947,-0.0005681047,-0.0011074987,-0.0005345071,9.792584,-0.3519584,-1.0510867,1
179256805326947,4.2760566e-05,0.005612019,7.6358156e-05,9.804555,-0.34716985,-0.9720756,1
179256825326947,4.2760566e-05,0.005612019,-0.0005345071,9.835681,-0.31843856,-0.9720756,1
179256845327247,4.2760566e-05,0.0013359623,7.6358156e-05,9.857229,-0.31365,-0.90503585,1
179256865327247,4.2760566e-05,-0.0035509595,0.0019089539,9.838076,-0.3423813,-1.0175668,1
179256885327247,4.2760566e-05,-0.0023292291,0.0012980887,9.847652,-0.339987,-0.98404694,1
179256905327247,-0.0005681047,0.0031685582,7.6358156e-05,9.775824,-0.3328042,-0.9792584,1
179256925327247,4.2760566e-05,0.005612019,0.0006872234,9.742304,-0.38787252,-0.9960183,1
179256945326947,4.2760566e-05,0.004390288,0.0019089539,9.761458,-0.38787252,-1.0151725,1
179256965326947,4.2760566e-05,-0.0011074987,0.0012980887,9.80695,-0.36632404,-0.99362403,1
179256985326947,-0.0005681047,-0.0023292291,0.0006872234,9.830893,-0.36392978,-0.98404694,1
179257005326580,4.2760566e-05,-0.0017183638,0.0019089539,9.907509,-0.3423813,-0.93616146,1
179257025359913,4.2760566e-05,0.0025576928,0.0012980887,9.8787775,-0.33759275,-0.89067024,1
179257045393246,4.2760566e-05,0.004390288,-0.0005345071,9.869201,-0.32801566,-0.87630457,1
179257065426579,-0.0005681047,0.0025576928,0.0006872234,9.826104,-0.3902668,-0.95531565,1
179257085459912,4.2760566e-05,-0.0011074987,0.0019089539,9.754275,-0.3902668,-0.967287,1
179257105493245,4.2760566e-05,-0.0029400946,-0.0005345071,9.708784,-0.38787252,-1.0654523,1
179257125526911,-0.0005681047,-0.0023292291,7.6358156e-05,9.775824,-0.35914123,-1.010384,1
179257145560244,4.2760566e-05,0.0007250971,0.0012980887,9.79019,-0.35435268,-0.96489275,1
179257165593577,-0.0005681047,0.0013359623,7.6358156e-05,9.835681,-0.30646718,-0.9529214,1
179257185626910,-0.0005681047,0.0007250971,7.6358156e-05,9.859624,-0.30646718,-0.87630457,1
179257205660243,4.2760566e-05,-0.00049663347,0.0019089539,9.816526,-0.36632404,-0.9601042,1
179257225693576,-0.0005681047,-0.0023292291,0.0006872234,9.797373,-0.35674694,-0.9960183,1
179257245726909,-0.0005681047,-0.0035509595,7.6358156e-05,9.768641,-0.34477556,-1.0055954,1
179257265760242,4.2760566e-05,-0.0023292291,0.0012980887,9.771035,-0.38068968,-1.0726352,1
179257285793575,4.2760566e-05,-0.00049663347,0.0019089539,9.79019,-0.35435268,-1.010384,1
179257305826908,-0.0005681047,-0.00049663347,7.6358156e-05,9.871595,-0.3328042,-0.94095,1
179257325860241,-0.0005681047,-0.0011074987,7.6358156e-05,9.888355,-0.3423813,-0.9481328,1
179257345893574,-0.0005681047,-0.0011074987,0.0019089539,9.924269,-0.3328042,-0.89067024,1
179257365926907,4.2760566e-05,0.0001142318,0.0012980887,9.869201,-0.3304099,-0.9529214,1
179257385960240,4.2760566e-05,0.0001142318,7.6358156e-05,9.768641,-0.37829542,-1.0175668,1
179257405993573,4.2760566e-05,0.0019468275,0.0012980887,9.763853,-0.3902668,-1.0151725,1
179257426026906,4.2760566e-05,0.0019468275,0.0019089539,9.730332,-0.37590113,-1.0151725,1
179257446059939,4.2760566e-05,0.0007250971,0.0006872234,9.802161,-0.3519584,-0.9768641,1
179257466093272,-0.0005681047,-0.0011074987,0.0006872234,9.8548355,-0.35674694,-0.9505271,1
179257486126605,4.2760566e-05,-0.00049663347,0.0012980887,9.833286,-0.36871833,-0.8978531,1
179257506159938,4.2760566e-05,0.0007250971,7.6358156e-05,9.840469,-0.34477556,-0.90982443,1
179257526193271,4.2760566e-05,0.0013359623,-0.0011453724,9.79019,-0.3519584,-0.90982443,1
179257546226604,4.2760566e-05,0.0001142318,0.0006872234,9.792584,-0.34956414,-0.967287,1
179257566259937,4.2760566e-05,-0.0011074987,0.0012980887,9.787795,-0.3423813,-1.0055954,1
179257586293270,-0.0005681047,-0.0029400946,7.6358156e-05,9.818921,-0.36871833,-0.9768641,1
179257606326970,-0.0005681047,-0.0029400946,7.6358156e-05,9.80695,-0.36632404,-1.0127783,1
179257626327303,4.2760566e-05,-0.0017183638,0.002519819,9.852441,-0.33759275,-0.9241901,1
179257646327303,-0.0005681047,0.0007250971,0.0006872234,9.840469,-0.339987,-0.91700727,1
179257666327303,-0.0005681047,0.0013359623,0.0006872234,9.876384,-0.3423813,-0.9433443,1
179257686327303,-0.0005681047,0.0001142318,0.0012980887,9.840469,-0.36392978,-0.9481328,1
179257706327303,4.2760566e-05,-0.0023292291,0.0012980887,9.778218,-0.38547826,-1.0127783,1
179257726326969,4.2760566e-05,-0.0017183638,7.6358156e-05,9.763853,-0.36871833,-1.0032011,1
179257746326969,-0.0005681047,0.0001142318,7.6358156e-05,9.780613,-0.37829542,-0.9960183,1
179257766326969,4.2760566e-05,0.0013359623,0.0019089539,9.804555,-0.34956414,-0.9816527,1
179257786326969,4.2760566e-05,-0.00049663347,-0.0005345071,9.842864,-0.35435268,-0.9481328,1
179257806326969,0.0006536258,-0.0023292291,0.0012980887,9.907509,-0.36632404,-0.9577099,1
179257826326969,4.2760566e-05,-0.0023292291,0.0006872234,9.857229,-0.36632404,-0.9481328,1
179257846326969,-0.0005681047,0.0013359623,-0.0011453724,9.821315,-0.32562137,-0.94095,1
179257866326969,4.2760566e-05,0.0037794232,7.6358156e-05,9.771035,-0.3615355,-0.9792584,1
179257886326969,4.2760566e-05,0.0019468275,0.0012980887,9.759064,-0.37350687,-0.9888355,1
179257906326969,0.0006536258,-0.0035509595,-0.0005345071,9.763853,-0.34956414,-1.0199611,1
179257926326969,4.2760566e-05,-0.0041618245,7.6358156e-05,9.828498,-0.35435268,-0.9984126,1
179257946326969,0.0006536258,0.0007250971,0.0012980887,9.845258,-0.34956414,-0.9529214,1
179257966326969,4.2760566e-05,0.004390288,7.6358156e-05,9.814133,-0.33519846,-0.9026416,1
179257986326969,-0.0005681047,0.0037794232,-0.0005345071,9.840469,-0.32562137,-0.8571504,1
179258006326969,4.2760566e-05,-0.0011074987,0.0012980887,9.866806,-0.3423813,-0.9074302,1
179258026326969,0.0006536258,-0.006605286,0.002519819,9.862018,-0.3615355,-0.9529214,1
179258046326969,4.2760566e-05,-0.0053835553,0.0006872234,9.821315,-0.38068968,-1.0319325,1
179258066326969,4.2760566e-05,0.0001142318,7.6358156e-05,9.8237095,-0.36871833,-0.97446984,1
179258086326969,-0.0005681047,0.004390288,0.0012980887,9.75667,-0.3615355,-0.9960183,1
179258106326969,4.2760566e-05,0.0019468275,0.0012980887,9.783007,-0.38547826,-0.9816527,1
179258126327302,-0.0005681047,-0.0035509595,0.0012980887,9.804555,-0.35435268,-0.9696813,1
179258146327302,-0.0005681047,-0.006605286,0.0012980887,9.828498,-0.38787252,-1.0055954,1
179258166327302,4.2760566e-05,-0.0017183638,0.002519819,9.8548355,-0.37829542,-0.91700727,1
179258186327302,-0.0005681047,0.0031685582,0.0006872234,9.842864,-0.34956414,-0.9074302,1
179258206327302,4.2760566e-05,0.006222884,0.0006872234,9.821315,-0.3519584,-0.90503585,1
179258226326968,4.2760566e-05,0.0025576928,0.0012980887,9.838076,-0.35674694,-0.92658436,1
179258246326968,4.2760566e-05,-0.0023292291,0.0006872234,9.797373,-0.34477556,-0.98404694,1
179258266326968,-0.0005681047,-0.0041618245,0.0006872234,9.775824,-0.37350687,-1.0175668,1
179258286326968,-0.0005681047,0.0001142318,0.0006872234,9.73991,-0.37350687,-1.0008069,1
179258306326968,-0.0005681047,0.0031685582,-0.0005345071,9.768641,-0.37829542,-0.9505271,1
179258326326968,-0.0005681047,0.0019468275,-0.0005345071,9.778218,-0.35914123,-0.9792584,1
179258346326968,4.2760566e-05,-0.0029400946,7.6358156e-05,9.833286,-0.32562137,-0.92658436,1
179258366326968,-0.0005681047,-0.006605286,7.6358156e-05,9.888355,-0.33519846,-0.9696813,1
179258386326968,4.2760566e-05,-0.00477269,-0.0011453724,9.890749,-0.34956414,-0.9217958,1
179258406326968,-0.0005681047,0.0013359623,7.6358156e-05,9.847652,-0.34956414,-0.91461295,1
179258426326968,-0.0005681047,0.004390288,-0.0005345071,9.842864,-0.32083282,-0.90982443,1
179258446326968,4.2760566e-05,0.0019468275,7.6358156e-05,9.828498,-0.34956414,-0.94095,1
179258466326968,4.2760566e-05,-0.0023292291,7.6358156e-05,9.811738,-0.34716985,-0.99362403,1
179258486327268,4.2760566e-05,-0.0041618245,0.0006872234,9.850046,-0.34716985,-0.98404694,1
